year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,2,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2306.00,437.00,139.53,5.98,199.53,2.55,89.41,2.00,3.00,30427.00,14042.00,457.00,6771.00,125.00,9032.00
2024,2,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1430.00,329.00,93.75,2.62,95.93,1.07,135.64,16.00,3.00,26395.00,7287.00,189.00,4888.00,29.00,14002.00
2024,2,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1498.00,304.00,89.46,5.50,103.39,0.73,104.92,1.00,1.00,18551.00,5454.00,395.00,4883.00,17.00,7802.00
2024,2,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4906.00,869.00,258.01,13.61,344.53,7.73,245.12,7.00,14.00,63665.00,26225.00,1436.00,13003.00,376.00,22625.00
2024,2,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",284.00,55.00,22.14,1.03,6.36,0.00,25.46,0.00,0.00,3782.00,1713.00,59.00,226.00,0.00,1784.00
2024,2,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3591.00,533.00,171.10,8.33,141.52,0.74,211.30,8.00,15.00,51078.00,18397.00,1165.00,5630.00,31.00,25855.00
2024,2,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3007.00,525.00,168.92,16.94,130.78,4.09,204.28,7.00,4.00,46763.00,19776.00,1694.00,4211.00,143.00,20939.00
2024,2,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4521.00,614.00,191.97,13.36,200.73,3.96,203.98,9.00,5.00,51248.00,23362.00,2444.00,6632.00,195.00,18615.00
2024,2,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",711.00,148.00,52.51,1.49,57.94,0.04,36.02,1.00,0.00,8121.00,2444.00,1103.00,1959.00,6.00,2609.00
2024,2,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",347.00,66.00,34.33,0.87,16.29,0.00,14.51,0.00,1.00,3124.00,1796.00,23.00,493.00,0.00,812.00
2024,2,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",725.00,240.00,55.72,9.33,134.80,1.06,39.10,0.00,5.00,12711.00,3366.00,529.00,5798.00,52.00,2966.00
2024,2,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",371.00,61.00,30.05,1.15,14.72,0.00,15.07,0.00,0.00,2325.00,1167.00,74.00,428.00,0.00,656.00
2024,2,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1094.00,233.00,68.26,1.94,60.55,1.44,100.81,0.00,1.00,14461.00,4931.00,191.00,1870.00,39.00,7430.00
2024,1,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",547.00,200.00,62.97,9.49,38.16,0.78,88.61,4.00,0.00,13160.00,3723.00,912.00,1624.00,25.00,6876.00
2024,1,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1201.00,404.00,94.60,13.24,121.72,1.28,173.17,14.00,8.00,34417.00,9540.00,1743.00,5468.00,36.00,17630.00
2024,1,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",605.00,203.00,63.83,7.05,38.34,0.67,93.11,42.00,2.00,14149.00,4947.00,500.00,1571.00,21.00,7110.00
2024,1,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1247.00,356.00,103.87,17.55,76.07,1.43,157.07,27.00,5.00,27434.00,7258.00,3202.00,4263.00,41.00,12670.00
2024,1,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",263.00,99.00,27.93,5.69,15.42,1.22,48.75,4.00,1.00,6429.00,1478.00,668.00,677.00,65.00,3541.00
2024,1,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9965.00,2377.00,606.25,103.36,650.99,8.18,1008.22,112.00,21.00,227004.00,76566.00,17300.00,31938.00,1291.00,99909.00
2024,1,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2098.00,540.00,135.99,25.55,118.77,6.95,252.74,67.00,25.00,47731.00,14150.00,3480.00,5460.00,1271.00,23370.00
2024,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",687.00,227.00,83.91,12.36,47.04,0.35,83.35,10.00,0.00,14659.00,4768.00,1298.00,1722.00,27.00,6844.00
2024,1,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13036.00,4076.00,856.61,224.95,1300.94,14.66,1678.84,263.00,31.00,408521.00,125584.00,29299.00,66645.00,517.00,186476.00
2024,1,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",324.00,94.00,34.73,3.71,12.32,1.00,42.24,13.00,3.00,7335.00,2443.00,247.00,631.00,19.00,3995.00
2024,1,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",529.00,178.00,40.11,6.77,51.94,2.19,76.98,11.00,1.00,11188.00,2610.00,514.00,2114.00,48.00,5902.00
2024,1,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",641.00,187.00,43.39,8.37,61.84,0.00,73.40,5.00,2.00,12587.00,3315.00,884.00,2739.00,0.00,5649.00
2024,1,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",62.00,22.00,7.75,0.09,3.94,0.00,10.22,2.00,0.00,1495.00,601.00,6.00,151.00,0.00,737.00
2024,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",437.00,158.00,52.55,11.21,40.92,0.11,53.21,8.00,1.00,10147.00,2996.00,1097.00,2462.00,42.00,3550.00
2024,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1295.00,293.00,103.67,15.31,81.22,1.29,91.51,11.00,4.00,28803.00,12436.00,1852.00,3632.00,47.00,10836.00
2024,1,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1053.00,343.00,88.39,21.02,96.12,1.71,135.77,13.00,2.00,27524.00,6771.00,2833.00,4796.00,96.00,13028.00
2024,1,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2417.00,611.00,192.55,33.68,203.11,2.30,179.36,14.00,2.00,47619.00,13474.00,6955.00,9387.00,137.00,17666.00
2024,1,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1375.00,380.00,108.25,20.21,93.53,2.15,155.86,51.00,9.00,29157.00,8706.00,1720.00,4792.00,67.00,13872.00
2024,1,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1577.00,501.00,121.57,26.65,145.96,2.23,204.60,20.00,2.00,36297.00,9004.00,3255.00,7406.00,78.00,16554.00
2024,1,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5281.00,1552.00,398.96,55.84,650.19,4.09,442.92,69.00,5.00,122579.00,44375.00,7237.00,25998.00,266.00,44703.00
2024,1,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",312.00,94.00,30.42,5.02,15.89,1.00,41.67,1.00,0.00,7076.00,1846.00,622.00,1255.00,36.00,3317.00
2024,1,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3687.00,902.00,221.35,44.49,221.56,6.70,407.89,75.00,8.00,95644.00,32564.00,6336.00,11751.00,236.00,44757.00
2024,1,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3075.00,765.00,208.18,30.61,153.00,4.29,368.91,57.00,10.00,73099.00,21783.00,4420.00,6656.00,167.00,40073.00
2024,1,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4617.00,1126.00,340.78,59.10,296.00,5.01,425.11,38.00,3.00,121084.00,50457.00,9285.00,12817.00,209.00,48316.00
2024,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",752.00,227.00,70.98,14.95,51.11,0.52,89.45,7.00,4.00,16070.00,4262.00,1303.00,3282.00,41.00,7182.00
2024,1,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",383.00,110.00,39.84,9.34,32.50,0.25,28.07,2.00,1.00,7767.00,2431.00,1563.00,1297.00,21.00,2455.00
2024,1,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",752.00,246.00,63.03,15.32,79.94,2.02,85.70,6.00,1.00,18195.00,5098.00,1223.00,3505.00,77.00,8292.00
2024,1,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",425.00,126.00,38.32,7.59,30.36,0.57,49.16,4.00,2.00,9005.00,2564.00,484.00,1375.00,17.00,4565.00
2024,1,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1112.00,331.00,92.11,14.06,88.88,0.24,135.71,13.00,4.00,23695.00,7159.00,1649.00,4289.00,7.00,10591.00
2023,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",621.00,141.00,54.30,1.30,31.59,1.12,52.68,0.00,0.00,8562.00,3464.00,52.00,1091.00,47.00,3908.00
2023,12,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1214.00,247.00,72.62,2.27,85.34,1.36,85.41,0.00,1.00,12022.00,3843.00,68.00,2745.00,127.00,5239.00
2023,12,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",572.00,126.00,41.69,0.45,21.65,0.04,62.17,0.00,0.00,7887.00,2040.00,31.00,649.00,3.00,5164.00
2023,12,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1268.00,261.00,70.44,2.86,82.13,0.84,104.73,4.00,3.00,16428.00,4062.00,239.00,3192.00,21.00,8914.00
2023,12,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",276.00,54.00,19.13,0.70,6.61,0.90,26.66,0.00,0.00,4740.00,1808.00,62.00,233.00,129.00,2508.00
2023,12,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9461.00,1484.00,456.88,17.20,372.28,3.36,634.29,10.00,10.00,122869.00,50609.00,908.00,11537.00,198.00,59617.00
2023,12,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2084.00,376.00,92.51,5.54,110.53,0.01,167.41,3.00,9.00,29456.00,9846.00,397.00,3703.00,9.00,15501.00
2023,12,AA,American Airlines Network,DEN,"Denver, CO: Denver International",708.00,133.00,50.35,3.93,33.19,0.30,45.23,0.00,2.00,7491.00,2941.00,642.00,1039.00,21.00,2848.00
2023,12,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13176.00,2012.00,609.65,25.67,631.08,8.49,737.10,6.00,10.00,153147.00,63688.00,1323.00,17883.00,431.00,69822.00
2023,12,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",354.00,79.00,32.64,0.35,17.34,0.00,28.67,0.00,1.00,4377.00,1948.00,45.00,533.00,0.00,1851.00
2023,12,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",523.00,123.00,31.34,1.29,44.57,1.43,44.37,0.00,1.00,7327.00,2812.00,79.00,1602.00,30.00,2804.00
2023,12,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",590.00,125.00,40.53,1.10,36.23,0.00,47.13,1.00,0.00,7509.00,2634.00,37.00,1348.00,0.00,3490.00
2023,12,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",61.00,7.00,3.48,0.00,2.52,0.00,1.00,0.00,0.00,240.00,126.00,0.00,59.00,0.00,55.00
2023,12,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",422.00,107.00,40.51,0.07,27.86,1.00,37.56,0.00,0.00,8133.00,3396.00,3.00,859.00,53.00,3822.00
2023,12,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1237.00,255.00,85.08,2.18,126.39,2.06,39.28,0.00,2.00,17606.00,10214.00,75.00,3851.00,45.00,3421.00
2023,12,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1050.00,177.00,68.95,1.00,46.19,0.07,60.80,1.00,3.00,10608.00,3568.00,51.00,1771.00,2.00,5216.00
2023,12,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2373.00,339.00,120.84,5.31,123.82,3.00,86.02,0.00,5.00,22909.00,9733.00,314.00,3836.00,155.00,8871.00
2023,12,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1308.00,256.00,79.70,2.91,87.09,1.16,85.14,2.00,3.00,17949.00,5787.00,215.00,3765.00,48.00,8134.00
2023,12,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1566.00,328.00,97.21,2.10,105.22,2.20,121.27,0.00,2.00,18781.00,5812.00,100.00,3856.00,130.00,8883.00
2023,12,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4883.00,1069.00,302.08,12.15,513.19,6.26,235.31,0.00,5.00,66856.00,25618.00,790.00,16374.00,192.00,23882.00
2023,12,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",292.00,55.00,26.20,0.24,11.18,0.74,16.64,0.00,0.00,2615.00,1180.00,16.00,295.00,14.00,1110.00
2023,12,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3657.00,480.00,150.15,2.71,129.60,2.39,195.15,0.00,2.00,30489.00,14187.00,261.00,3830.00,168.00,12043.00
2023,12,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2910.00,544.00,168.85,7.08,147.26,1.07,219.74,3.00,4.00,47717.00,16175.00,1323.00,4448.00,36.00,25735.00
2023,12,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4529.00,623.00,203.02,12.61,184.83,3.19,219.35,2.00,6.00,59906.00,32493.00,775.00,6262.00,91.00,20285.00
2023,12,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",707.00,128.00,49.27,0.33,30.87,0.52,47.02,0.00,1.00,5815.00,2439.00,10.00,949.00,15.00,2402.00
2023,12,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",453.00,58.00,25.03,0.09,15.08,0.65,17.15,0.00,2.00,2471.00,1219.00,4.00,570.00,13.00,665.00
2023,12,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",776.00,141.00,60.07,1.77,38.01,0.56,40.59,0.00,1.00,7870.00,4127.00,65.00,1276.00,74.00,2328.00
2023,12,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",310.00,58.00,28.26,0.32,5.49,0.00,23.94,0.00,0.00,4717.00,2581.00,12.00,184.00,0.00,1940.00
2023,12,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1055.00,231.00,72.02,1.12,66.66,0.51,90.69,0.00,1.00,13823.00,4344.00,106.00,2611.00,26.00,6736.00
2023,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",733.00,127.00,50.38,1.44,29.78,0.26,45.15,0.00,0.00,7244.00,3373.00,89.00,881.00,12.00,2889.00
2023,11,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1231.00,250.00,82.99,1.38,95.66,2.24,67.73,0.00,1.00,15431.00,5742.00,95.00,3107.00,101.00,6386.00
2023,11,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",638.00,113.00,44.57,1.13,22.53,0.90,43.88,0.00,0.00,6273.00,2337.00,56.00,794.00,61.00,3025.00
2023,11,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1295.00,192.00,71.41,2.26,40.80,1.39,76.14,0.00,0.00,10999.00,4839.00,108.00,1181.00,35.00,4836.00
2023,11,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",264.00,38.00,15.95,1.42,4.93,1.10,14.61,0.00,1.00,1522.00,707.00,44.00,124.00,23.00,624.00
2023,11,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9929.00,1411.00,439.41,20.26,412.47,4.53,534.33,1.00,10.00,121471.00,54224.00,1485.00,15512.00,281.00,49969.00
2023,11,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2165.00,351.00,113.03,7.36,101.06,1.72,127.82,0.00,4.00,25703.00,8989.00,3553.00,3186.00,53.00,9922.00
2023,11,AA,American Airlines Network,DEN,"Denver, CO: Denver International",716.00,122.00,51.96,1.59,31.30,1.10,36.05,0.00,0.00,5995.00,3182.00,83.00,902.00,48.00,1780.00
2023,11,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13258.00,1976.00,657.72,48.34,617.35,8.15,644.44,5.00,6.00,168419.00,84954.00,1911.00,18467.00,444.00,62643.00
2023,11,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",408.00,70.00,27.15,0.78,17.30,0.19,24.58,0.00,0.00,3643.00,1087.00,53.00,484.00,4.00,2015.00
2023,11,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",540.00,81.00,27.83,0.00,27.22,1.49,24.46,0.00,1.00,3640.00,1252.00,0.00,932.00,66.00,1390.00
2023,11,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",557.00,86.00,27.56,0.23,22.67,0.44,35.10,0.00,1.00,3848.00,1006.00,9.00,821.00,18.00,1994.00
2023,11,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",59.00,6.00,1.95,0.00,4.05,0.00,0.00,0.00,0.00,185.00,85.00,0.00,100.00,0.00,0.00
2023,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",425.00,82.00,23.37,0.83,26.96,2.00,28.84,0.00,1.00,4783.00,1901.00,81.00,800.00,72.00,1929.00
2023,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1183.00,179.00,59.47,1.98,71.60,2.59,43.36,0.00,5.00,11043.00,5439.00,91.00,1941.00,59.00,3513.00
2023,11,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1139.00,189.00,64.78,0.98,62.78,0.52,59.94,0.00,0.00,10572.00,4582.00,72.00,2231.00,19.00,3668.00
2023,11,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2287.00,349.00,122.13,2.62,147.89,3.04,73.31,0.00,3.00,22645.00,11760.00,102.00,4827.00,70.00,5886.00
2023,11,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1532.00,217.00,79.98,2.29,42.28,1.44,91.02,0.00,3.00,13920.00,4937.00,172.00,1638.00,110.00,7063.00
2023,11,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1489.00,219.00,70.52,1.70,68.72,0.74,77.31,0.00,2.00,12679.00,4462.00,88.00,1968.00,16.00,6145.00
2023,11,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4538.00,592.00,209.25,5.20,212.96,2.71,161.88,0.00,5.00,40731.00,16286.00,904.00,6332.00,85.00,17124.00
2023,11,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",322.00,39.00,13.39,2.15,9.32,0.31,13.84,0.00,0.00,1668.00,526.00,50.00,229.00,20.00,843.00
2023,11,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3553.00,429.00,147.09,0.87,117.97,3.43,159.64,2.00,5.00,31994.00,15787.00,56.00,3446.00,135.00,12570.00
2023,11,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3266.00,504.00,171.04,4.00,139.18,1.25,188.53,1.00,3.00,41126.00,18022.00,212.00,4517.00,36.00,18339.00
2023,11,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4510.00,576.00,208.50,6.80,164.12,2.00,194.58,2.00,2.00,48305.00,23660.00,1642.00,5486.00,49.00,17468.00
2023,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",728.00,150.00,49.93,1.48,61.26,0.84,36.48,0.00,4.00,7694.00,3507.00,46.00,2039.00,21.00,2081.00
2023,11,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",477.00,67.00,31.36,0.85,19.34,0.60,14.85,0.00,1.00,5348.00,3091.00,46.00,649.00,9.00,1553.00
2023,11,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",856.00,152.00,56.23,0.00,55.26,0.99,39.53,0.00,0.00,8761.00,3428.00,0.00,1588.00,87.00,3658.00
2023,11,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",258.00,40.00,20.45,0.44,6.44,0.00,12.67,0.00,0.00,2068.00,1195.00,11.00,216.00,0.00,646.00
2023,11,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1002.00,159.00,61.92,2.01,23.51,2.07,69.48,0.00,0.00,12246.00,5695.00,151.00,732.00,94.00,5574.00
2023,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",756.00,146.00,60.06,2.92,26.74,0.00,56.28,3.00,1.00,8613.00,4089.00,127.00,994.00,0.00,3403.00
2023,10,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1335.00,288.00,74.49,6.96,100.52,0.19,105.84,4.00,0.00,22057.00,8647.00,555.00,3889.00,45.00,8921.00
2023,10,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",784.00,139.00,51.85,1.00,25.18,0.39,60.58,4.00,0.00,10145.00,4334.00,18.00,1083.00,48.00,4662.00
2023,10,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1334.00,247.00,74.51,4.04,53.85,1.20,113.40,3.00,1.00,15087.00,4312.00,423.00,1784.00,24.00,8544.00
2023,10,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",330.00,46.00,22.34,1.68,7.61,0.00,14.37,0.00,0.00,2274.00,872.00,264.00,236.00,0.00,902.00
2023,10,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10410.00,1491.00,467.80,16.78,332.66,5.32,668.44,5.00,8.00,133224.00,59158.00,1212.00,10936.00,188.00,61730.00
